"skid"	"partner"	"syn.count"	"num_nodes"	"connection_type"	"skeleton"
"18537"	1065178	1070612	2	1588	"presynapse"	"with_soma"
"18538"	1065178	1271884	2	451	"presynapse"	"with_soma"
"18539"	1075760	1271884	2	451	"presynapse"	"with_soma"
"18540"	1103961	1271884	2	451	"presynapse"	"with_soma"
"18541"	1311697	1118465	2	1257	"presynapse"	"with_soma"
"18542"	2313882	1118465	2	1257	"presynapse"	"with_soma"
"18543"	1316451	1113404	2	1342	"presynapse"	"with_soma"
"18544"	1437617	1074256	2	1820	"presynapse"	"with_soma"
"18545"	1072496	1449124	2	1739	"presynapse"	"with_soma"
"18546"	1075760	1312224	2	640	"presynapse"	"with_soma"
"18547"	1157465	298685	2	986	"presynapse"	"with_soma"
"18548"	2313882	1320798	2	1030	"presynapse"	"with_soma"
"18549"	1077241	320687	2	1010	"presynapse"	"with_soma"
"18550"	1077241	837942	2	1725	"presynapse"	"with_soma"
"18551"	1214973	837942	2	1725	"presynapse"	"with_soma"
"18552"	1077241	1214973	2	1555	"presynapse"	"with_soma"
"18553"	1309222	1214973	2	1555	"presynapse"	"with_soma"
"18554"	1639584	1319649	2	1357	"presynapse"	"with_soma"
"18555"	1282428	1411577	2	1231	"presynapse"	"with_soma"
"18556"	1325682	1411577	2	1231	"presynapse"	"with_soma"
"18557"	1325843	1411577	2	1231	"presynapse"	"with_soma"
"18558"	1092264	1721031	2	124	"presynapse"	"with_soma"
"18559"	1318311	1271920	2	648	"presynapse"	"with_soma"
"18560"	1325843	1271920	2	648	"presynapse"	"with_soma"
"18561"	1335597	1271860	2	503	"presynapse"	"with_soma"
"18562"	1130360	1069423	2	1526	"presynapse"	"with_soma"
"18563"	1158821	1064990	2	1296	"presynapse"	"with_soma"
"18564"	1285842	1064990	2	1296	"presynapse"	"with_soma"
"18565"	1332389	1064990	2	1296	"presynapse"	"with_soma"
"18566"	1355911	1064990	2	1296	"presynapse"	"with_soma"
"18567"	1302189	1068584	2	1584	"presynapse"	"with_soma"
"18568"	1392926	1279078	2	2623	"presynapse"	"with_soma"
"18569"	1414213	1051922	2	806	"presynapse"	"with_soma"
"18570"	1274799	1680741	2	1756	"presynapse"	"with_soma"
"18571"	1285069	1680741	2	1756	"presynapse"	"with_soma"
"18572"	1292228	1306155	2	1831	"presynapse"	"with_soma"
"18573"	1387104	1306155	2	1831	"presynapse"	"with_soma"
"18574"	1721342	1284704	2	1725	"presynapse"	"with_soma"
"18575"	1380543	1377866	2	1209	"presynapse"	"with_soma"
"18576"	1275591	1741994	2	233	"presynapse"	"with_soma"
"18577"	1161034	1363316	2	843	"presynapse"	"with_soma"
"18578"	1311597	1306268	2	964	"presynapse"	"with_soma"
"18579"	1390749	1277851	2	1895	"presynapse"	"with_soma"
"18580"	1166300	1433034	2	370	"presynapse"	"with_soma"
"18581"	1390749	1341140	2	2147	"presynapse"	"with_soma"
"18582"	1166300	1509512	2	2117	"presynapse"	"with_soma"
"18583"	1490551	1509512	2	2117	"presynapse"	"with_soma"
"18584"	1828978	1509512	2	2117	"presynapse"	"with_soma"
"18585"	1312289	445419	2	1922	"presynapse"	"with_soma"
"18586"	1725480	445419	2	1922	"presynapse"	"with_soma"
"18587"	1275135	1846855	2	4079	"presynapse"	"with_soma"
"18588"	1279525	1286644	2	762	"presynapse"	"with_soma"
"18589"	1342725	1286644	2	762	"presynapse"	"with_soma"
"18590"	1166446	1278185	2	1361	"presynapse"	"with_soma"
"18591"	1181940	1629909	2	573	"presynapse"	"with_soma"
"18592"	1285310	1316038	2	697	"presynapse"	"with_soma"
"18593"	1355372	1114055	2	1049	"presynapse"	"with_soma"
"18594"	1356971	2294176	2	2873	"presynapse"	"with_soma"
"18595"	1957722	2294176	2	2873	"presynapse"	"with_soma"
"18596"	2295109	2294176	2	2873	"presynapse"	"with_soma"
"18597"	1209702	1325883	2	1132	"presynapse"	"with_soma"
"18598"	1275916	1332314	2	996	"presynapse"	"with_soma"
"18599"	1214973	1306490	2	1361	"presynapse"	"with_soma"
"18600"	1828100	1635545	2	870	"presynapse"	"with_soma"
"18601"	1216549	1391139	2	833	"presynapse"	"with_soma"
"18602"	1216549	1335104	2	800	"presynapse"	"with_soma"
"18603"	1298426	1335104	2	800	"presynapse"	"with_soma"
"18604"	1380903	1339180	2	1011	"presynapse"	"with_soma"
"18605"	1427287	1828100	2	1846	"presynapse"	"with_soma"
"18606"	1216549	1700043	2	1314	"presynapse"	"with_soma"
"18607"	1302345	1817849	2	1967	"presynapse"	"with_soma"
"18608"	1216549	1635512	2	752	"presynapse"	"with_soma"
"18609"	1434598	1635512	2	752	"presynapse"	"with_soma"
"18610"	1725169	954910	2	3156	"presynapse"	"with_soma"
"18611"	1239327	1028407	2	704	"presynapse"	"with_soma"
"18612"	1824208	1032061	2	915	"presynapse"	"with_soma"
"18613"	1239327	1416227	2	1248	"presynapse"	"with_soma"
"18614"	1435324	1357861	2	1357	"presynapse"	"with_soma"
"18615"	1727474	1357861	2	1357	"presynapse"	"with_soma"
"18616"	1392970	1393903	2	1199	"presynapse"	"with_soma"
"18617"	1239327	1450492	2	689	"presynapse"	"with_soma"
"18618"	1308618	1441872	2	1353	"presynapse"	"with_soma"
"18619"	1392970	1416198	2	1505	"presynapse"	"with_soma"
"18620"	1241266	1463866	2	1487	"presynapse"	"with_soma"
"18621"	1250520	1280537	2	1031	"presynapse"	"with_soma"
"18622"	1482574	1433886	2	61	"presynapse"	"with_soma"
"18623"	1600760	1617305	2	58	"presynapse"	"with_soma"
"18624"	1271778	1348770	2	1207	"presynapse"	"with_soma"
"18625"	1387613	800116	2	1916	"presynapse"	"with_soma"
"18626"	1416527	1344084	2	471	"presynapse"	"with_soma"
"18627"	1273001	1654397	2	60	"presynapse"	"with_soma"
"18628"	1311558	1329884	2	925	"presynapse"	"with_soma"
"18629"	1355427	1329884	2	925	"presynapse"	"with_soma"
"18630"	1273131	1350079	2	59	"presynapse"	"with_soma"
"18631"	1294413	1077241	2	2057	"presynapse"	"with_soma"
"18632"	1332516	1077241	2	2057	"presynapse"	"with_soma"
"18633"	1639124	1077241	2	2057	"presynapse"	"with_soma"
"18634"	1273359	1273386	2	48	"presynapse"	"with_soma"
"18635"	1273554	1322525	2	880	"presynapse"	"with_soma"
"18636"	1278688	1275053	2	1393	"presynapse"	"with_soma"
"18637"	1302247	1275053	2	1393	"presynapse"	"with_soma"
"18638"	1354979	1442134	2	1324	"presynapse"	"with_soma"
"18639"	1436895	1427724	2	1040	"presynapse"	"with_soma"
"18640"	1732300	1436454	2	440	"presynapse"	"with_soma"
"18641"	1274485	1699767	2	765	"presynapse"	"with_soma"
"18642"	1440816	1699767	2	765	"presynapse"	"with_soma"
"18643"	1294986	992318	2	1024	"presynapse"	"with_soma"
"18644"	1274799	1457903	2	11	"presynapse"	"with_soma"
"18645"	1274799	1744166	2	758	"presynapse"	"with_soma"
"18646"	1355372	1113608	2	1228	"presynapse"	"with_soma"
"18647"	1274799	1333158	2	1004	"presynapse"	"with_soma"
"18648"	1280027	1333158	2	1004	"presynapse"	"with_soma"
"18649"	1355372	542612	2	1424	"presynapse"	"with_soma"
"18650"	1382194	1729648	2	7571	"presynapse"	"with_soma"
"18651"	1520958	1729648	2	7571	"presynapse"	"with_soma"
"18652"	1717380	1729648	2	7571	"presynapse"	"with_soma"
"18653"	1731953	1729648	2	7571	"presynapse"	"with_soma"
"18654"	1952161	1729648	2	7571	"presynapse"	"with_soma"
"18655"	1304924	987008	2	4801	"presynapse"	"with_soma"
"18656"	1304990	987008	2	4801	"presynapse"	"with_soma"
"18657"	1390749	987008	2	4801	"presynapse"	"with_soma"
"18658"	1600760	987008	2	4801	"presynapse"	"with_soma"
"18659"	2313882	987008	2	4801	"presynapse"	"with_soma"
"18660"	1274820	1417326	2	42	"presynapse"	"with_soma"
"18661"	1278688	1278959	2	1541	"presynapse"	"with_soma"
"18662"	1440653	1278959	2	1541	"presynapse"	"with_soma"
"18663"	1278697	1278688	2	1710	"presynapse"	"with_soma"
"18664"	1278959	1278688	2	1710	"presynapse"	"with_soma"
"18665"	1351307	1460009	2	2054	"presynapse"	"with_soma"
"18666"	1613646	954295	2	2379	"presynapse"	"with_soma"
"18667"	1275135	1851582	2	48	"presynapse"	"with_soma"
"18668"	1275135	1769485	2	645	"presynapse"	"with_soma"
"18669"	1279525	1166368	2	1399	"presynapse"	"with_soma"
"18670"	1381127	1678918	2	4337	"presynapse"	"with_soma"
"18671"	1732111	1678918	2	4337	"presynapse"	"with_soma"
"18672"	1848592	1678918	2	4337	"presynapse"	"with_soma"
"18673"	1849185	1678918	2	4337	"presynapse"	"with_soma"
"18674"	1275230	1385542	2	634	"presynapse"	"with_soma"
"18675"	1401122	1241266	2	1945	"presynapse"	"with_soma"
"18676"	1731953	1241266	2	1945	"presynapse"	"with_soma"
"18677"	1850496	1565599	2	1085	"presynapse"	"with_soma"
"18678"	1275801	1354979	2	4367	"presynapse"	"with_soma"
"18679"	1278688	1354979	2	4367	"presynapse"	"with_soma"
"18680"	1956009	1354979	2	4367	"presynapse"	"with_soma"
"18681"	1275823	1279518	2	1361	"presynapse"	"with_soma"
"18682"	1275907	275699	2	1268	"presynapse"	"with_soma"
"18683"	1275907	1513938	2	78	"presynapse"	"with_soma"
"18684"	1356560	1340647	2	1073	"presynapse"	"with_soma"
"18685"	1318986	1356253	2	2601	"presynapse"	"with_soma"
"18686"	1345862	1356253	2	2601	"presynapse"	"with_soma"
"18687"	1278565	1337294	2	745	"presynapse"	"with_soma"
"18688"	1302513	106879	2	1454	"presynapse"	"with_soma"
"18689"	1354390	1273554	2	1218	"presynapse"	"with_soma"
"18690"	1834160	1273554	2	1218	"presynapse"	"with_soma"
"18691"	1285875	1302031	2	950	"presynapse"	"with_soma"
"18692"	1276652	1329970	2	918	"presynapse"	"with_soma"
"18693"	1311483	1329970	2	918	"presynapse"	"with_soma"
"18694"	1311483	1371847	2	1110	"presynapse"	"with_soma"
"18695"	1332314	111231	2	1288	"presynapse"	"with_soma"
"18696"	1277759	1558573	2	224	"presynapse"	"with_soma"
"18697"	2008355	1379998	2	743	"presynapse"	"with_soma"
"18698"	1845305	1845414	2	1642	"presynapse"	"with_soma"
"18699"	1277932	992309	2	1329	"presynapse"	"with_soma"
"18700"	2294656	1407883	2	1530	"presynapse"	"with_soma"
"18701"	1278959	1446384	2	1973	"presynapse"	"with_soma"
"18702"	1354979	1278947	2	1582	"presynapse"	"with_soma"
"18703"	1400126	1278947	2	1582	"presynapse"	"with_soma"
"18704"	1730175	1955933	2	1557	"presynapse"	"with_soma"
"18705"	1351307	1275026	2	1453	"presynapse"	"with_soma"
"18706"	1278903	1308413	2	2970	"presynapse"	"with_soma"
"18707"	1302247	1308413	2	2970	"presynapse"	"with_soma"
"18708"	1349949	2015193	2	3181	"presynapse"	"with_soma"
"18709"	1363796	1653907	2	1831	"presynapse"	"with_soma"
"18710"	1617129	1653907	2	1831	"presynapse"	"with_soma"
"18711"	1435058	1435078	2	575	"presynapse"	"with_soma"
"18712"	1279078	1574360	2	210	"presynapse"	"with_soma"
"18713"	1391222	1403093	2	407	"presynapse"	"with_soma"
"18714"	1421839	1403093	2	407	"presynapse"	"with_soma"
"18715"	1279508	1435899	2	52	"presynapse"	"with_soma"
"18716"	1472928	1412365	2	1242	"presynapse"	"with_soma"
"18717"	1279525	1487151	2	640	"presynapse"	"with_soma"
"18718"	1443411	1952169	2	194	"presynapse"	"with_soma"
"18719"	1349034	1616645	2	1102	"presynapse"	"with_soma"
"18720"	1617129	1616645	2	1102	"presynapse"	"with_soma"
"18721"	1731062	1382978	2	2561	"presynapse"	"with_soma"
"18722"	1280027	1542162	2	32	"presynapse"	"with_soma"
"18723"	1280027	1785319	2	425	"presynapse"	"with_soma"
"18724"	1280027	1681204	2	148	"presynapse"	"with_soma"
"18725"	1280134	1514425	2	79	"presynapse"	"with_soma"
"18726"	1280134	1438682	2	2697	"presynapse"	"with_soma"
"18727"	1285069	1204176	2	1297	"presynapse"	"with_soma"
"18728"	1280930	1399974	2	571	"presynapse"	"with_soma"
"18729"	1846855	1732697	2	2103	"presynapse"	"with_soma"
"18730"	1281473	2012071	2	1867	"presynapse"	"with_soma"
"18731"	1447877	2012071	2	1867	"presynapse"	"with_soma"
"18732"	2010859	2012071	2	1867	"presynapse"	"with_soma"
"18733"	1281473	2185641	2	22	"presynapse"	"with_soma"
"18734"	1281939	1350203	2	32	"presynapse"	"with_soma"
"18735"	1281939	1350710	2	32	"presynapse"	"with_soma"
"18736"	1281988	1325272	2	1238	"presynapse"	"with_soma"
"18737"	1282965	1310373	2	22	"presynapse"	"with_soma"
"18738"	1282965	1571339	2	21	"presynapse"	"with_soma"
"18739"	1283053	2338322	2	60	"presynapse"	"with_soma"
"18740"	1284610	1462469	2	50	"presynapse"	"with_soma"
"18741"	1284610	1319881	2	792	"presynapse"	"with_soma"
"18742"	1489640	1204589	2	864	"presynapse"	"with_soma"
"18743"	1285069	1549338	2	297	"presynapse"	"with_soma"
"18744"	1285075	1275518	2	759	"presynapse"	"with_soma"
"18745"	1292932	190983	2	1508	"presynapse"	"with_soma"
"18746"	1304979	190983	2	1508	"presynapse"	"with_soma"
"18747"	1285310	1303297	2	526	"presynapse"	"with_soma"
"18748"	1285768	399224	2	1115	"presynapse"	"with_soma"
"18749"	1393552	2010859	2	1777	"presynapse"	"with_soma"
"18750"	1476102	2010859	2	1777	"presynapse"	"with_soma"
"18751"	1948151	2010859	2	1777	"presynapse"	"with_soma"
"18752"	1292352	55057	2	3685	"presynapse"	"with_soma"
"18753"	1292427	1354628	2	890	"presynapse"	"with_soma"
"18754"	1293005	1850975	2	17	"presynapse"	"with_soma"
"18755"	1957288	1380150	2	2352	"presynapse"	"with_soma"
"18756"	1293005	1934818	2	2660	"presynapse"	"with_soma"
"18757"	1509512	1460921	2	556	"presynapse"	"with_soma"
"18758"	1293005	1582275	2	864	"presynapse"	"with_soma"
"18759"	1293484	1393334	2	653	"presynapse"	"with_soma"
"18760"	1293484	1408956	2	546	"presynapse"	"with_soma"
"18761"	1397352	1971464	2	1671	"presynapse"	"with_soma"
"18762"	1294986	1489640	2	2728	"presynapse"	"with_soma"
"18763"	1294986	1351442	2	2594	"presynapse"	"with_soma"
"18764"	1294986	1373224	2	1371	"presynapse"	"with_soma"
"18765"	1948151	2017334	2	1487	"presynapse"	"with_soma"
"18766"	1364315	1587973	2	261	"presynapse"	"with_soma"
"18767"	1394905	1546413	2	460	"presynapse"	"with_soma"
"18768"	1296676	1957728	2	532	"presynapse"	"with_soma"
"18769"	1937281	1244182	2	1444	"presynapse"	"with_soma"
"18770"	1516536	227221	2	4790	"presynapse"	"with_soma"
"18771"	1731953	1244844	2	1830	"presynapse"	"with_soma"
"18772"	1298426	1630952	2	489	"presynapse"	"with_soma"
"18773"	1298426	1440477	2	743	"presynapse"	"with_soma"
"18774"	1489640	1294885	2	140	"presynapse"	"with_soma"
"18775"	1560783	1357597	2	2454	"presynapse"	"with_soma"
"18776"	2015233	1357597	2	2454	"presynapse"	"with_soma"
"18777"	1298426	1396714	2	294	"presynapse"	"with_soma"
"18778"	1678692	1547424	2	700	"presynapse"	"with_soma"
"18779"	1298426	1277600	2	116	"presynapse"	"with_soma"
"18780"	1298856	1299058	2	1129	"presynapse"	"with_soma"
"18781"	1325272	1299058	2	1129	"presynapse"	"with_soma"
"18782"	1355728	1299058	2	1129	"presynapse"	"with_soma"
"18783"	1300731	1346858	2	735	"presynapse"	"with_soma"
"18784"	1383986	1362300	2	3391	"presynapse"	"with_soma"
"18785"	1449610	1362300	2	3391	"presynapse"	"with_soma"
"18786"	1302189	228289	2	10318	"presynapse"	"with_soma"
"18787"	1302247	1385409	2	519	"presynapse"	"with_soma"
"18788"	1302247	1287162	2	1254	"presynapse"	"with_soma"
"18789"	1696456	170458	2	4281	"presynapse"	"with_soma"
"18790"	1302345	1700859	2	2326	"presynapse"	"with_soma"
"18791"	1394876	1700859	2	2326	"presynapse"	"with_soma"
"18792"	1699767	1700859	2	2326	"presynapse"	"with_soma"
"18793"	1331032	1354390	2	1095	"presynapse"	"with_soma"
"18794"	1361317	463126	2	1001	"presynapse"	"with_soma"
"18795"	1441073	1616492	2	1830	"presynapse"	"with_soma"
"18796"	1739198	1616492	2	1830	"presynapse"	"with_soma"
"18797"	1837982	1616492	2	1830	"presynapse"	"with_soma"
"18798"	1304924	1448244	2	837	"presynapse"	"with_soma"
"18799"	1530009	1413851	2	75	"presynapse"	"with_soma"
"18800"	1304924	1697442	2	79	"presynapse"	"with_soma"
"18801"	1337798	1425347	2	1120	"presynapse"	"with_soma"
"18802"	1304924	1841368	2	347	"presynapse"	"with_soma"
"18803"	1304924	1425621	2	969	"presynapse"	"with_soma"
"18804"	1424455	1425621	2	969	"presynapse"	"with_soma"
"18805"	1437030	1425621	2	969	"presynapse"	"with_soma"
"18806"	1998558	1367937	2	736	"presynapse"	"with_soma"
"18807"	1305492	1391745	2	887	"presynapse"	"with_soma"
"18808"	1394963	1404314	2	557	"presynapse"	"with_soma"
"18809"	1727474	1404314	2	557	"presynapse"	"with_soma"
"18810"	1329884	1775932	2	682	"presynapse"	"with_soma"
"18811"	1325843	672228	2	538	"presynapse"	"with_soma"
"18812"	1306584	1310931	2	50	"presynapse"	"with_soma"
"18813"	1431384	1413973	2	559	"presynapse"	"with_soma"
"18814"	1338917	1971227	2	1428	"presynapse"	"with_soma"
"18815"	1837982	1460631	2	781	"presynapse"	"with_soma"
"18816"	1306859	135113	2	1492	"presynapse"	"with_soma"
"18817"	1383171	2233530	2	952	"presynapse"	"with_soma"
"18818"	1307524	2220688	2	1637	"presynapse"	"with_soma"
"18819"	1447037	2220688	2	1637	"presynapse"	"with_soma"
"18820"	1408867	1576129	2	761	"presynapse"	"with_soma"
"18821"	1307524	1584762	2	494	"presynapse"	"with_soma"
"18822"	1307524	1559953	2	477	"presynapse"	"with_soma"
"18823"	1671147	1559953	2	477	"presynapse"	"with_soma"
"18824"	1307524	1569080	2	686	"presynapse"	"with_soma"
"18825"	1307524	1486591	2	942	"presynapse"	"with_soma"
"18826"	1308022	2427406	2	33	"presynapse"	"with_soma"
"18827"	1308618	1357867	2	1432	"presynapse"	"with_soma"
"18828"	1727474	1357867	2	1432	"presynapse"	"with_soma"
"18829"	1395647	1395731	2	1560	"presynapse"	"with_soma"
"18830"	1308618	1488411	2	1495	"presynapse"	"with_soma"
"18831"	1727474	1488411	2	1495	"presynapse"	"with_soma"
"18832"	1395647	1395664	2	1915	"presynapse"	"with_soma"
"18833"	1325843	1275768	2	661	"presynapse"	"with_soma"
"18834"	1311697	1325812	2	782	"presynapse"	"with_soma"
"18835"	1476102	1667277	2	1479	"presynapse"	"with_soma"
"18836"	1312289	1000272	2	2373	"presynapse"	"with_soma"
"18837"	2296864	1000272	2	2373	"presynapse"	"with_soma"
"18838"	1312289	1616901	2	48	"presynapse"	"with_soma"
"18839"	1355081	1352396	2	550	"presynapse"	"with_soma"
"18840"	1312505	1405233	2	563	"presynapse"	"with_soma"
"18841"	1312505	1405261	2	664	"presynapse"	"with_soma"
"18842"	1312505	1583898	2	444	"presynapse"	"with_soma"
"18843"	1829164	1756110	2	39	"presynapse"	"with_soma"
"18844"	1415528	1571934	2	2632	"presynapse"	"with_soma"
"18845"	1312678	1923672	2	2334	"presynapse"	"with_soma"
"18846"	1499594	1358284	2	42	"presynapse"	"with_soma"
"18847"	1312731	1358320	2	50	"presynapse"	"with_soma"
"18848"	1624567	1648091	2	22	"presynapse"	"with_soma"
"18849"	1312731	1648045	2	7	"presynapse"	"with_soma"
"18850"	1312731	1363796	2	1760	"presynapse"	"with_soma"
"18851"	2008640	1363796	2	1760	"presynapse"	"with_soma"
"18852"	1314140	1427971	2	1894	"presynapse"	"with_soma"
"18853"	1314140	1411256	2	1764	"presynapse"	"with_soma"
"18854"	2294656	1381788	2	20	"presynapse"	"with_soma"
"18855"	1732095	1585416	2	1083	"presynapse"	"with_soma"
"18856"	1392926	1763759	2	1272	"presynapse"	"with_soma"
"18857"	1314929	1349009	2	842	"presynapse"	"with_soma"
"18858"	1349009	1341318	2	1004	"presynapse"	"with_soma"
"18859"	1316107	1316130	2	561	"presynapse"	"with_soma"
"18860"	1320798	1316130	2	561	"presynapse"	"with_soma"
"18861"	1316107	1472553	2	615	"presynapse"	"with_soma"
"18862"	1470406	2313185	2	436	"presynapse"	"with_soma"
"18863"	1326008	1359694	2	469	"presynapse"	"with_soma"
"18864"	1318495	1349820	2	1341	"presynapse"	"with_soma"
"18865"	1318602	1968487	2	131	"presynapse"	"with_soma"
"18866"	2294357	1396270	2	1135	"presynapse"	"with_soma"
"18867"	1322645	2294784	2	444	"presynapse"	"with_soma"
"18868"	1318986	1335708	2	29	"presynapse"	"with_soma"
"18869"	1320938	1645747	2	1796	"presynapse"	"with_soma"
"18870"	1321475	1348898	2	15	"presynapse"	"with_soma"
"18871"	1487196	2398932	2	2211	"presynapse"	"with_soma"
"18872"	1755464	1372018	2	445	"presynapse"	"with_soma"
"18873"	1323536	1322645	2	922	"presynapse"	"with_soma"
"18874"	1323621	1478389	2	1590	"presynapse"	"with_soma"
"18875"	1697854	1392152	2	701	"presynapse"	"with_soma"
"18876"	1323773	1578507	2	1094	"presynapse"	"with_soma"
"18877"	1404567	1578507	2	1094	"presynapse"	"with_soma"
"18878"	1731953	1947647	2	877	"presynapse"	"with_soma"
"18879"	2010340	1815732	2	2990	"presynapse"	"with_soma"
"18880"	1324324	1324254	2	852	"presynapse"	"with_soma"
"18881"	1324600	1412448	2	14	"presynapse"	"with_soma"
"18882"	1947255	324793	2	2962	"presynapse"	"with_soma"
"18883"	1437030	1750414	2	452	"presynapse"	"with_soma"
"18884"	1609864	1750414	2	452	"presynapse"	"with_soma"
"18885"	1367741	1562482	2	706	"presynapse"	"with_soma"
"18886"	1361317	896817	2	1058	"presynapse"	"with_soma"
"18887"	1411593	1397111	2	1128	"presynapse"	"with_soma"
"18888"	1327020	192812	2	874	"presynapse"	"with_soma"
"18889"	1328126	1609123	2	25	"presynapse"	"with_soma"
"18890"	1345461	2028656	2	1117	"presynapse"	"with_soma"
"18891"	1387613	2028656	2	1117	"presynapse"	"with_soma"
"18892"	1480211	2028656	2	1117	"presynapse"	"with_soma"
"18893"	1956009	1295406	2	1332	"presynapse"	"with_soma"
"18894"	1329247	1321713	2	1167	"presynapse"	"with_soma"
"18895"	1563802	1321713	2	1167	"presynapse"	"with_soma"
"18896"	1329247	1928680	2	1211	"presynapse"	"with_soma"
"18897"	1442492	1299041	2	849	"presynapse"	"with_soma"
"18898"	1433418	2016023	2	2030	"presynapse"	"with_soma"
"18899"	1332260	1370693	2	649	"presynapse"	"with_soma"
"18900"	1333311	1643440	2	980	"presynapse"	"with_soma"
"18901"	1333311	1328477	2	739	"presynapse"	"with_soma"
"18902"	1333311	1691763	2	2252	"presynapse"	"with_soma"
"18903"	1383986	1691763	2	2252	"presynapse"	"with_soma"
"18904"	1437617	1308347	2	1518	"presynapse"	"with_soma"
"18905"	2313882	1308347	2	1518	"presynapse"	"with_soma"
